ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Kategorien,Schlagwörter,trailerlink,suisa,altersfreigabe,Sprache,Produktionsland,regie,produktion,Schauspieler,musik,bildupload,review,playdate,_fpsm_form_alias,rmp_vote_count,rmp_rating_val_sum,rmp_avg_rating,youtubeembed,autorname,releasedate,verleih,Blinkverleih,nameverleiher,filmserie,_wp_trash_meta_status,_wp_trash_meta_time,_wp_desired_post_slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
2753,"Die Anhörung","Welche Fragen müssen Asylsuchende beantworten und wer sind die Leute, die diese Befragungen durchführen?",,2024-03-01,post,https://kinoklub.ch/kkTeam/die-anhoerung/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6524.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_2089.jpeg,IMG_6524|IMG_2089,|,|,|,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6524.jpeg,,Filmvorschlag,Dokumentation,,,,Deutsch,Schweiz,"Lisa Gerig",,Laien,,2752,,,filmvorschlag,1,5,5,https://www.youtube.com/watch?v=134ZsXnT7iM,Liliane,,,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,die-anhoerung,,,0,0,0,open,open,2024-03-01
2758,"Àma Gloria","Die sechsjährige Cléo lebt mit ihrem Vater in Paris. Seit dem Tod ihrer Mutter kümmert sich die kapverdische Nanny Gloria um das lebhafte Mädchen. Cléo liebt sie über alles und in ihren Armen findet sie Schutz und Geborgenheit. Doch als Glorias Mutter stirbt, kehrt sie in ihre Heimat zurück, um sich um ihre eigenen Kinder zu kümmern. Die bevorstehende Trennung ist für beide sehr schmerzhaft und deshalb lädt Gloria Cléo für einen letzten gemeinsamen Sommer auf die Kapverden ein. Obwohl Cléo Glorias «Kleine» ist, muss das Mädchen verstehen lernen, dass sich die Welt nicht um sie allein dreht.

Von den Produzenten von Celine Sciammas «Petite Maman» und «Portrait of a Lady on Fire», fängt «Àma Gloria» auf wunderbare Weise Themen wie Familie, Trennung und die Verbundenheit zwischen Menschen aus der Sicht seiner eigenwilligen Protagonistin ein. Die junge Louise Mauroy-Panzani ist ein Naturtalent vor der Kamera und bringt jede Facette der kindlichen Freude, der Traurigkeit und des Mutes zum Ausdruck, die Cléo erlebt, während sie sich mit den aufwühlenden Veränderungen auseinandersetzt. Ihre betörende Darstellung ist das Herzstück dieses tief bewegenden Films. «Àma Gloria» feierte seine Premiere als Eröffnungsfilm der Semaine de la Critique an den Internationalen Filmfestspielen von Cannes.",,2024-03-02,post,https://kinoklub.ch/kkTeam/ama-gloria/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/6ad2e1de15ff2d4ccce11f673bc22f736bb8b33b1b9cb3dbe12d8fb89ec61278._RI_TTW_SX1080_FMjpg.jpg,6ad2e1de15ff2d4ccce11f673bc22f736bb8b33b1b9cb3dbe12d8fb89ec61278._RI_TTW_SX1080_FMjpg,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/6ad2e1de15ff2d4ccce11f673bc22f736bb8b33b1b9cb3dbe12d8fb89ec61278._RI_TTW_SX1080_FMjpg.jpg,,Filmvorschlag,Drama,https://www.youtube.com/watch?v=8pzdym2l-Aw,,,,,,,,,,,,filmvorschlag,,,,https://www.youtube.com/watch?v=8pzdym2l-Aw,Stefan,"Saturday, 2 March, 2024",Filmcoopi,https://www.filmcoopi.ch/movie/ama-gloria,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,ama-gloria,,,0,0,0,open,open,2024-03-02
2760,"La Voie Royale","Sophie ist eine herausragende Schülerin. Auf Drängen ihres Mathematiklehrers verlässt sie den Bauernhof ihrer Familie und besucht eine wissenschaftliche Vorbereitungsklasse in Lyon, in der die zukünftigen Eliten des Landes ausgebildet werden. Zwischen neuen Bekanntschaften, Misserfolgen und hartem Wettbewerb erkennt Sophie, dass nichts selbstverständlich ist. Sie verwandelt sich in eine Kämpferin, die sich mit Leib und Seele in Mathematik und Physik stürzt, um ihr Ziel zu erreichen: die Aufnahme in die renommierte Ecole Polytechnique.",,2024-03-02,post,https://kinoklub.ch/kkTeam/la-voie-royale/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/4ae512e2-39c4-4a51-a856-ccf33e8efb52.jpg,4ae512e2-39c4-4a51-a856-ccf33e8efb52,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/4ae512e2-39c4-4a51-a856-ccf33e8efb52.jpg,,Filmvorschlag,Drama,https://www.youtube.com/watch?v=EGrl_ZY3n2k,,,,,,,,,,,,filmvorschlag,1,4,4,https://www.youtube.com/watch?v=EGrl_ZY3n2k,Stefan,"Saturday, 2 March, 2024","Frenetic Films",https://www.frenetic.ch/katalog/detail//++/id/1247,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,la-voie-royale,,,0,0,0,open,open,2024-03-02
2781,"Die Herrlichkeit des Lebens","Dora Diamant und Franz Kafka lernen sich zufällig 1923 am Ostseestrand kennen. Er, ein Mann von Welt, sie aus dem tiefen Osten, er kann schreiben, sie kann tanzen. Sie steht mit beiden Beinen fest auf dem Boden, er schwebt immer etwas darüber. Als die beiden einander kennenlernen, wird alle Verschiedenheit einerlei. Ein einziges Jahr ist ihnen vergönnt, bis Franz Kafka viel zu früh stirbt. Auch wenn Kafkas Gesundheitszustand sich mehr und mehr verschlechtert, das gemeinsame Jahr lässt die beiden die Herrlichkeit des Lebens spüren.",,2024-03-05,post,https://kinoklub.ch/kkTeam/die-herrlichkeit-des-lebens/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_2092.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_2091ur9rYcL.jpeg,IMG_2092|IMG_2091ur9rYcL,|,|,|,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_2092.jpeg,,Filmvorschlag,Biografie|Drama,https://www.youtube.com/watch?v=rjwhAEAhQo8,,,Deutsch,Deutschland,"Georg Maas & Judith Kaufmann",,"Henriette Confurius
Sabin Tambrea","Rolf Eisenach",2780,,,filmvorschlag,,,,https://www.youtube.com/watch?v=rjwhAEAhQo8,Liliane,"Tuesday, 5 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,die-herrlichkeit-des-lebens,,,0,0,0,open,open,2024-03-05
2806,"Zehn Jahre","Vier junge Menschen auf der Suche nach ihrem Platz im Leben und in der Gesellschaft: Pascal, Bäckerlehrling, muss herausfinden, ob er wirklich Bäcker bleiben will. Lucia, Medizinstudentin, fühlt sich berufen, Psychiaterin zu werden. Victor, erfolgreicher Oboist, träumt davon, Dirigent zu werden. Und Hanna, PH-Studentin, will seit Kindheit Lehrerin werden. Während zehn Jahren beobachtet der Regisseur, wie die Protagonisten zwischen Erfolg und Misserfolg ihre Träume verfolgen, wie sie als Individuen reifen und allmählich zu ihrer eigenen Persönlichkeit finden.",,2024-03-07,post,https://kinoklub.ch/kkTeam/zehn-jahre/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6815-scaled.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6819.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6818.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6820.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6816.jpeg,IMG_6815|IMG_6819|IMG_6818|IMG_6820|IMG_6816,||||,||||,||||,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6815-scaled.jpeg,,Filmvorschlag,Dokumentation,https://www.youtube.com/watch?v=1xltDtie83I,1019.810,6,"Deutsch/ schweizerdeutsch",Schweiz,"Matthias von Gunten",,Laien,,"2801,2802,2803,2804",,,filmvorschlag,,,,https://www.youtube.com/watch?v=1xltDtie83I,Liliane,"Friday, 8 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,zehn-jahre,,,0,0,0,open,open,2024-03-08
2813,"Der Zopf","In Indien träumt Sita davon, wie ihre Tochter ihrem elenden Zustand entkommt und zur Schule gehen kann. Giulia arbeitet in Italien in der Werkstatt ihres Vaters. Doch als dieser Opfer eines Unfalls wird, steht das Familienunternehmen kurz vor dem Ruin. Währenddessen wird in Kanada die Anwältin Sarah zur Leiterin ihrer Kanzlei befördert, erfährt jedoch, dass sie krank ist. Obwohl sie sich nicht kennen, sind Sita, Giulia und Sarah durch ihre intimsten Besonderheiten verbunden.",,2024-03-08,post,https://kinoklub.ch/kkTeam/der-zopf/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6832.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6834.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6833.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6835.jpeg,IMG_6832|IMG_6834|IMG_6833|IMG_6835,|||,|||,|||,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6832.jpeg,,Filmvorschlag,Drama,https://www.cineman.ch/movie/2022/LaTresse/trailer.html?trailer_id=216510,,,Diverse,Diverse,"Laetitia Colombani",,"Kim Raver
Fontiní Peluso
Mia Maelzer","Ludovico Einaudi","2810,2811,2812",,,filmvorschlag,,,,https://www.youtube.com/watch?v=rI5ttZLm43k,Liliane,"Tuesday, 12 March, 2024","Präsens Film",,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,der-zopf,,,0,0,0,open,open,2024-03-12
2820,"Von Kindern und Bäumen. Ein Jahr in der Waldschule","Das Schul­zimmer dieser vier- bis achtjährigen Kinder liegt unter Baum­kronen im Badener Wald. Bei Sonnen­schein, Regen und Schnee lernen sie Lesen, Schreiben und Rechnen. Vor allem aber erkunden sie auf eigene Faust den Wald, erleben den Kreis­lauf der Natur und suchen ihre Rolle in der Gemein­schaft. Über den Zeit­raum eines Jahres taucht der Film in den Kosmos einer Wald­schule ein und lässt die Kinder zu Wort kommen. Sie geben Einblick in eine Lebens­welt, die ihnen erlaubt, Eigen­ver­ant­wor­tung, Mut und Krea­tivität zu entwi­ckeln.",,2024-03-08,post,https://kinoklub.ch/kkTeam/von-kindern-und-baeumen-ein-jahr-in-der-waldschule/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6836bGHNtEO.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6839.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6838.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6837.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6840.jpeg,IMG_6836bGHNtEO|IMG_6839|IMG_6838|IMG_6837|IMG_6840,||||,||||,||||,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6836bGHNtEO.jpeg,,Filmvorschlag,Dokumentation,https://www.youtube.com/watch?v=ov-5Nws5R6M,,,"Deutsch/ schweizerdeutsch",Schweiz,"Nathalie Pfister",Srf,Laien,"Alexandre J. Maurer","2816,2817,2818,2819",,,filmvorschlag,,,,https://www.youtube.com/watch?v=ov-5Nws5R6M,Liliane,"Tuesday, 12 March, 2024",Vinca,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,von-kindern-und-baeumen-ein-jahr-in-der-waldschule,,,0,0,0,open,open,2024-03-12
2824,"Echte Schweizer","Saâd, Thuruban, Andrija und Luka, Schweizer Offiziere mit serbischen, srilankischen und tunesischen Wurzeln, haben eine starke Verbindung zu ihrer Herkunftskultur bewahrt. In einem persönlichen Dokumentarfilm gibt Regisseur Luka Popadić einen Einblick in die Schweizer Armee aus Sicht von vier Offizieren mit Migrationshintergrund und hinterfragt auf humorvolle Weise Vorurteile über Heimat, Zugehörigkeit und Integration.",,2024-03-08,post,https://kinoklub.ch/kkTeam/echte-schweizer/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6842-scaled.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6841.jpeg,IMG_6842|IMG_6841,|,|,|,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6842-scaled.jpeg,,Filmvorschlag,Dokumentation|Komödie,https://www.youtube.com/watch?v=pUwD3wakJ_Y,,,Schweizerdeutsch,Schweiz,"Luka Popadić",,Laien,"Yannick Herzog",2823,,,filmvorschlag,1,4,4,https://www.youtube.com/watch?v=pUwD3wakJ_Y,Liliane,"Tuesday, 12 March, 2024",Ascot,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,echte-schweizer,,,0,0,0,open,open,2024-03-12
2828,"Maria Montessori","Der Film verbindet die wahre Geschichte von Maria mit der fiktionalen von Lili, einer Edel-Kurtisane aus Paris, die ihre verzögert entwickelte Tochter als Hindernis empfindet und sie daher ins Heim zu Maria gibt. Die beiden Frauen eint, dass sie Kinder haben, zu denen sie sich - aus unterschiedlichen Gründen, aber für sie gleichermaßen schmerzhaft - nicht öffentlich bekennen. Beide Frauen versuchen, ihren selbstbestimmten Weg zu gehen. Sie werden Freundinnen und bilden eine solidarische Allianz. Wobei Lili Maria beibringt, sich und ihre Leistung nicht mehr in den Hintergrund zu stellen. Denn bislang hatte in der männlich dominierten Wissenschaftswelt selbstverständlich Montesano die Lorbeeren für ihre Arbeit im Heim eingeheimst.",,2024-03-08,post,https://kinoklub.ch/kkTeam/maria-montessori/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6843.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6844.jpeg,IMG_6843|IMG_6844,|,|,|,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6843.jpeg,,Filmvorschlag,Drama,https://www.youtube.com/watch?v=tRLFvBOECRw,,,"Deutsch,….","Frankreich/ Italien","Lea Todorov",,"Jasmine Trinca, Leïla Bekhti, Rafaëlle Sonneville-Caby",,2827,,,filmvorschlag,1,5,5,https://www.youtube.com/watch?v=tRLFvBOECRw,Liliane,"Tuesday, 12 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,maria-montessori,,,0,0,0,open,open,2024-03-12
2841,"Arthur der King","Der Abenteuerfilm basiert auf dem Weltbestseller «Arthur: Der Hund, der den Dschungel durchquerte, um ein Zuhause zu finden» von Mikael Lindnord, der eine wahre Begebenheit schildert. Während eines Rennens durch den Dschungel entdeckt ein Teamkapitän einen Hund, mit dem ihn bald eine enge Freundschaft verbindet. Während eines 700 km langen Rennens durch den Dschungel ist das Letzte, was man gebrauchen kann, ein ungewollter Begleiter. Doch genau das passiert Mikael Lindnord (Mark Wahlberg), dem Kapitän eines Abenteuer-Rennteams: Nachdem er eines Nachmittags einem schmuddeligen Mischlingshund ein Fleischbällchen zugeworfen hat, folgt er ihm auf Schritt und Tritt. So sehr sich das Team auch bemüht ihn abzuschütteln, sie schaffen es nicht. Und bald wird Mikael klar, dass er das auch gar nicht will. Während das Team beim Rennen an die Grenzen der Belastbarkeit geht, definiert Arthur neu, was Sieg, Loyalität und Freundschaft wirklich bedeuten.",,2024-03-15,post,https://kinoklub.ch/kkTeam/arthur-der-king/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_9064.jpeg,IMG_9064,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_9064.jpeg,,Filmvorschlag,Action,,,8,"Englisch / Deutsch",USA,"Simon Cellan Jones",,"Mark Wahlberg, Nathalie Emmanuel, Simu Liu, Michael Landes, Paul Guilfoyle",,,,,filmvorschlag,,,,https://youtu.be/wjDJNEPghNY?si=0rhXXfT8Cu8orgcJ,Christine,"Sunday, 17 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,arthur-der-king,,,0,0,0,open,open,2024-03-17
2844,"Kleine schmutzige Briefe – Eine fast vergessene Geschichte","Es ist eine <strong>wahre Geschichte</strong>, die „Kleine schmutzige Briefe“ erzählt, aber natürlich nimmt sich der Film Freiheiten bei der Darstellung der Figuren. Oberflächlich betrachtet schmälert das den Unterhaltungswert nicht, der Umstand, dass Authentizität bei wahren Geschichten aber gerne geopfert wird, ist eben doch ein Ärgernis.
<h2><b>Kleine schmutzige Briefe – Zur Handlung des Films</b></h2>
Rose (<strong>Jessie Buckley</strong>) und Edith (<strong>Olivia Colman</strong>) sind Nachbarinnen. Die eine ist verheiratet und hat eine Tochter, die andere ist eine alte Jungfer, die noch bei ihren Eltern lebt. Zuerst freunden sich beide an, dann erhält Edith aber obszöne Briefe, deren Absender ihrer Meinung nach Rose ist. Rose wird wegen übler Nachrede verhaftet, kommt aber auf Kaution auf freien Fuß. Da nehmen die Briefe an die Gemeinde erst richtig überhand.

Aber die Polizistin Gladys ist sich sicher, dass nicht Rose die Übeltäterin ist. Sie hat jemand anderen in Verdacht, aber keiner der Kollegen will ihr glauben.

&nbsp;

Krimikomödie / Drama",,2024-03-17,post,https://kinoklub.ch/kkTeam/kleine-schmutzige-briefe-eine-fast-vergessene-geschichte/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/1914719.entity.jpg,1914719.entity,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/1914719.entity.jpg,,Filmvorschlag,Komödie,https://youtu.be/Sbyww5sBm94?si=-1HLrDQWWpP8oIjj,,12,Englisch,GB,"Thea Sharrock",," Olivia Colman und Jessie Buckley.",,,,,filmvorschlag,,,,,Christine,"Thursday, 28 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,kleine-schmutzige-briefe-eine-fast-vergessene-geschichte,,,0,0,0,open,open,2024-03-17
2846,"Ghostbusters Frozen Empire","In GHOSTBUSTERS: FROZEN EMPIRE kehrt die Familie Spengler an den Ort zurück, an dem alles begann - die legendäre Feuerwache im Herzen von New York. Dort wollen sie sich mit den ursprünglichen Ghostbusters zusammentun, die ein streng geheimes Forschungslabor geschaffen haben, um die Geisterjagd auf ein neues Level zu bringen. Doch als die Entdeckung eines antiken Artefakts eine böse Macht freisetzt, müssen die alten und die neuen Ghostbusters gemeinsame Sache machen, um ihr Zuhause zu beschützen und die ganze Welt vor einer neuen Eiszeit zu bewahren.",,2024-03-17,post,https://kinoklub.ch/kkTeam/ghostbusters-frozen-empire/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/a596846814a1c3797728c0db1c1a11d0713e519a.jpg,a596846814a1c3797728c0db1c1a11d0713e519a,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/a596846814a1c3797728c0db1c1a11d0713e519a.jpg,,Filmvorschlag,Action,https://www.cineman.ch/movie/2023/Ghostbusters5Firehouse/,,12,Englisch,USA,"Gil Kenan",,"Bill Murray, Finn Wolfhard",,,,,filmvorschlag,,,,,Christine,"Thursday, 21 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,ghostbusters-frozen-empire,,,0,0,0,open,open,2024-03-17
2848,"The Monk and the Gun","Im Jahr 2006 hält die Modernisierung Einzug im Königreich Bhutan: Als letztes Land der Erde erhält Bhutan Zugang zu Fernsehen und Internet. Doch die grösste Veränderung steht noch bevor: Die Einführung der Demokratie. Nach seinem Oscar-nominierten Spielfilmdebüt Lunana liefert Pawo Choyning Dorji mit The Monk and the Gun eine witzige und warmherzige Politsatire mit überraschenden Wendungen.",,2024-03-17,post,https://kinoklub.ch/kkTeam/the-monk-and-the-gun/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/The_Monk_and_the_Gun-460007244-large.jpg,The_Monk_and_the_Gun-460007244-large,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/The_Monk_and_the_Gun-460007244-large.jpg,,Filmvorschlag,Drama,https://youtu.be/y2_Logx4DoY?si=H1L1C6YuNK0qdCem,,,,Bhutan,"Pawo Choyning Dorji",,"Tandin Wangchuk, Deki Lhamo, Pema Zangmo Sherpa, Tandin Sonam, Harry Einhorn, Choeying Jatsho, Tandin Phubz, Yuphel Lhendup Selden and Kelsang Choejay.",,,,,filmvorschlag,1,5,5,https://www.youtube.com/watch?v=y2_Logx4DoY,Christine,"Sunday, 17 March, 2024",,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,the-monk-and-the-gun,,,0,0,0,open,open,2024-03-17
2857,"Tillsamman 99",,,2024-03-22,post,https://kinoklub.ch/kkTeam/tillsamman-99/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6958ZMaCIZz.png|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6959.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6960.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6961.jpeg,IMG_6958ZMaCIZz|IMG_6959|IMG_6960|IMG_6961,|||,|||,|||,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/03/IMG_6958ZMaCIZz.png,,Filmvorschlag,Komödie,https://youtu.be/oEuHwpXysS4?si=tdW9tMnvnQRTFJtE,,,Schwedisch,Schweden,,,,,"2854,2855,2856",,,filmvorschlag,1,5,5,,"Liliane Zimmermann","Friday, 5 April, 2024","Frenetic Film",,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,tillsamman-99,,,0,0,0,open,open,2024-03-22
2859,"Morgen ist auch noch ein Tag","Rom, 1946 nach der Befreiung vom Faschismus. Delia (Paola Cortellesi) ist die Frau von Ivano (Valerio Mastandrea) und Mutter dreier Kinder. Zwei Rollen, in die sie sich voller Hingabe fügt. Obendrein bessert sie die Haushaltskasse mit vielen kleinen Hilfsarbeiten auf, um die Familie über Wasser zu halten. Ivano hingegen fühlt sich berechtigt, alle daran zu erinnern, wer der Ernährer ist. Nicht nur mit Worten. Körperliche und psychische Gewalt gehören für Delia zum Alltag. Bis ein mysteriöser Brief eintrifft, der ihr den Mut gibt, alles über den Haufen zu werfen und sich ein besseres Leben zu wünschen, nicht nur für sich selbst …",,2024-04-02,post,https://kinoklub.ch/kkTeam/morgen-ist-auch-noch-ein-tag/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/artw_pd.jpg,artw_pd,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/artw_pd.jpg,,Filmvorschlag,Komödie,,1019.532,12,Italienisch,Italien,"Paola Cortellesi",,"Paola Cortellesi
Valerio Mastandrea
Emanuela Fanelli
Vinicio Marchioni
Giorgio Colangeli
Romana",,,,,filmvorschlag,1,4,4,https://www.youtube.com/watch?v=GFMzoHJc70I&ab_channel=Morandinifilmdistribution,"Nadia Wagner",26.10.2023,"M.F.D. MORANDINI FILM DISTRIBUTION",https://www.mfd.ch/,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,morgen-ist-auch-noch-ein-tag,,,0,0,0,open,open,2024-04-02
2861,BOLERO,"1928, während Paris im Rhythmus der Roaring Twenties schwingt, gibt die Tänzerin Ida Rubinstein bei Maurice Ravel die Musik für ihr nächstes Ballett in Auftrag. Dafür muss der Komponist durch die Seiten seines Lebens blättern – die Misserfolge seiner Anfänge, der Bruch durch den Ersten Weltkrieg, die unmögliche Liebe zu seiner Muse Misia Sert... Ravel taucht tief in sein Innerstes ein, um sein universelles Werk, den «Bolero», zu schaffen.
Die Regisseurin Anne Fontaine ist selbst in einer von Musik geprägten Atmosphäre aufgewachsen. Mit viel Feingefühl und einer einnehmenden Ästhetik widmet sie sich in ihrem Spielfilm «Bolero» dem empfindsamen und fantasievollen Komponisten hinter dem zeitlosen Meisterwerk.",,2024-04-02,post,https://kinoklub.ch/kkTeam/bolero/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/artw_p.jpg,artw_p,,,,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/artw_p.jpg,,"Filmvorschlag|Serie Musik",Biografie,,1019.776,14,Französisch,Frankreich,"Anne Fontaine",,"Raphaël Personnaz
Doria Tillier
Jeanne Balibar
Suzanne Clément
Emmanuelle Devos
Vincent Perez",,,,,filmvorschlag,,,,https://www.youtube.com/watch?v=2AaCrgZaxK4&ab_channel=FilmcoopiZrich,"Nadia Wagner","Tuesday, 4 June, 2024",Filmcoopi,https://www.filmcoopi.ch/movie/bolero,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,bolero,,,0,0,0,open,open,2024-06-04
2878,"Kings Land","Im Dänemark des 18. Jahrhunderts erklärt König Frederik V., dass die wilde Heide Jütlands gezähmt, kultiviert und kolonisiert werden muss, damit sich die Zivilisation ausbreitet und sich die Steuern mehren. Ludvig van Kahlen ist ein verdienter dänischer Soldat, der trotz seiner niederen Herkunft beim deutschen Militär in den Rang eines Hauptmanns aufgestiegen ist. Er will mit seiner Soldatenrente im Namen des Königs eine Siedlung gründen, die ihm Reichtum, Ehre und einen Adelstitel bringen soll. Doch der machthungrige Gutsherr Frederik De Schinkel erhebt Besitzansprüche auf das Land und versucht, mit Geld, Intrigen und Gewalt, van Kahlen zum Scheitern zu bringen. Mit unerschütterlicher Entschlossenheit steckt van Kahlen die Rückschläge ein und stellt sich De Schinkel ebenso wie der unerbittlichen Natur. Doch er findet auch Unterstützung und sogar Liebe. Die Haushälterin Ann Barbara und das Roma-Mädchen Anmai Mus durchbrechen seine strenge Fassade, holen ihn aus dem selbst gewählten Rückzug in die Einsamkeit und bewegen ihn letztlich zu einem mutigen Entscheid.",,2024-04-02,post,https://kinoklub.ch/kkTeam/kings-land/admin/,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/IMG_2232.jpeg|https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/IMG_2233.jpeg,IMG_2232|IMG_2233,|,|,|,https://kinoklub.ch/kkTeam/wp-content/uploads/2024/04/IMG_2232.jpeg,,Filmvorschlag,Drama,,1,16,Englisch,Dänemaek,"Nikolaj Arcal",,"MADs Mikkelsen,
Amanda Collin
Simon Bennebierg",,2877,,,filmvorschlag,,,,,Liliane,"Thursday, 2 May, 2024","Filmcopy Zürich",,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,kings-land,,,0,0,0,open,open,2024-04-02
2879,"Perfect Days von Wim Wenders",,,2024-04-03,post,https://kinoklub.ch/kkTeam/perfect-days-von-wim-wenders/admin/,,,,,,,,Filmvorschlag,,,,,,,,,,,,,,filmvorschlag,,,,,"Chantal Frey",,,,,,,,,publish,1,admin,jablonski.stefan@gmail.com,,,perfect-days-von-wim-wenders,,,0,0,0,open,open,2024-04-03
